Source,Target,Type,Id,Label,timeset,Weight
690557225,100002171997127,Undirected,3492,,,1
692770188,100002148191364,Undirected,3493,,,1
692770188,100002152612099,Undirected,3494,,,1
692770188,100002171858297,Undirected,3495,,,1
692770188,100002187848894,Undirected,3496,,,1
708985502,100002095806664,Undirected,3497,,,1
708985502,100002166399234,Undirected,3498,,,1
708985502,100002216037858,Undirected,3499,,,1
718635889,100002148191364,Undirected,3500,,,1
718635889,100002171858297,Undirected,3501,,,1
723837998,100002171997127,Undirected,3502,,,1
733108870,100002203652950,Undirected,3503,,,1
734912488,100002082434942,Undirected,3504,,,1
734912488,100002092961290,Undirected,3505,,,1
734912488,100002096888122,Undirected,3506,,,1
734912488,100002102516987,Undirected,3507,,,1
734912488,100002138269001,Undirected,3508,,,1
734912488,100002171858297,Undirected,3509,,,1
746509775,100002074728036,Undirected,3510,,,1
746509775,100002075348170,Undirected,3511,,,1
746509775,100002077041165,Undirected,3512,,,1
746509775,100002092961290,Undirected,3513,,,1
746509775,100002102516987,Undirected,3514,,,1
746509775,100002148191364,Undirected,3515,,,1
746509775,100002152612099,Undirected,3516,,,1
746509775,100002171858297,Undirected,3517,,,1
747203032,100002230231163,Undirected,3518,,,1
747559001,100002075348170,Undirected,3519,,,1
747559001,100002092961290,Undirected,3520,,,1
747559001,100002096888122,Undirected,3521,,,1
747559001,100002138269001,Undirected,3522,,,1
747559001,100002171858297,Undirected,3523,,,1
747559001,100002233869730,Undirected,3524,,,1
749494782,100002071761792,Undirected,3525,,,1
749494782,100002144328410,Undirected,3526,,,1
749494782,100002230231163,Undirected,3527,,,1
749836657,100002171997127,Undirected,3528,,,1
750503412,100002071761792,Undirected,3529,,,1
750503412,100002144328410,Undirected,3530,,,1
750503412,100002151290842,Undirected,3531,,,1
750503412,100002230231163,Undirected,3532,,,1
758809043,100002118167783,Undirected,3533,,,1
764613469,100002102435767,Undirected,3534,,,1
764613469,100002175414421,Undirected,3535,,,1
764613469,100002224384737,Undirected,3536,,,1
764940513,100002082814366,Undirected,3537,,,1
781933093,100002082434942,Undirected,3538,,,1
781933093,100002090497617,Undirected,3539,,,1
781933093,100002092961290,Undirected,3540,,,1
781933093,100002130203758,Undirected,3541,,,1
781933093,100002138269001,Undirected,3542,,,1
781933093,100002171858297,Undirected,3543,,,1
781933093,100002193556133,Undirected,3544,,,1
781933093,100002233869730,Undirected,3545,,,1
787017327,100002175414421,Undirected,3546,,,1
787017327,100002192636248,Undirected,3547,,,1
787017327,100002224384737,Undirected,3548,,,1
787942432,100002192636248,Undirected,3549,,,1
787942432,100002224384737,Undirected,3550,,,1
797254744,100002095806664,Undirected,3551,,,1
797254744,100002166399234,Undirected,3552,,,1
797254744,100002202193240,Undirected,3553,,,1
798159238,100002156902352,Undirected,3554,,,1
800496520,100002203652950,Undirected,3555,,,1
819809833,100002102516987,Undirected,3556,,,1
819809833,100002152612099,Undirected,3557,,,1
819809833,100002171858297,Undirected,3558,,,1
831960052,100002171997127,Undirected,3559,,,1
835944512,100002077041165,Undirected,3560,,,1
835944512,100002092961290,Undirected,3561,,,1
835944512,100002102516987,Undirected,3562,,,1
835944512,100002138269001,Undirected,3563,,,1
835944512,100002152612099,Undirected,3564,,,1
835944512,100002171858297,Undirected,3565,,,1
838323538,100002171997127,Undirected,3566,,,1
1008679410,100002077041165,Undirected,3567,,,1
1008679410,100002171858297,Undirected,3568,,,1
1014487974,100002118167783,Undirected,3569,,,1
679334440,100002255516567,Undirected,3570,,,1
679334440,100002271986628,Undirected,3571,,,1
679334440,100002310697555,Undirected,3572,,,1
679334440,100002330355107,Undirected,3573,,,1
679334440,100002350807829,Undirected,3574,,,1
679334440,100002387787852,Undirected,3575,,,1
679564033,100002243135799,Undirected,3576,,,1
679564033,100002255516567,Undirected,3577,,,1
679564033,100002255979238,Undirected,3578,,,1
679564033,100002271986628,Undirected,3579,,,1
679564033,100002310697555,Undirected,3580,,,1
679564033,100002313877826,Undirected,3581,,,1
679564033,100002330355107,Undirected,3582,,,1
679564033,100002341874164,Undirected,3583,,,1
679564033,100002350807829,Undirected,3584,,,1
679564033,100002387787852,Undirected,3585,,,1
681393563,100002243135799,Undirected,3586,,,1
681393563,100002243297740,Undirected,3587,,,1
681393563,100002255516567,Undirected,3588,,,1
681393563,100002255979238,Undirected,3589,,,1
681393563,100002271986628,Undirected,3590,,,1
681393563,100002310697555,Undirected,3591,,,1
681393563,100002313877826,Undirected,3592,,,1
681393563,100002330355107,Undirected,3593,,,1
681393563,100002350807829,Undirected,3594,,,1
681393563,100002387787852,Undirected,3595,,,1
687749747,100002237995965,Undirected,3596,,,1
687749747,100002272853983,Undirected,3597,,,1
687749747,100002285711674,Undirected,3598,,,1
687749747,100002372902555,Undirected,3599,,,1
692770188,100002257388707,Undirected,3600,,,1
692784215,100002237995965,Undirected,3601,,,1
692784215,100002272853983,Undirected,3602,,,1
692784215,100002285711674,Undirected,3603,,,1
692784215,100002372902555,Undirected,3604,,,1
692953453,100002272853983,Undirected,3605,,,1
718635889,100002239038762,Undirected,3606,,,1
718635889,100002252284254,Undirected,3607,,,1
718635889,100002271986628,Undirected,3608,,,1
734912488,100002243135799,Undirected,3609,,,1
734912488,100002245140352,Undirected,3610,,,1
734912488,100002255516567,Undirected,3611,,,1
734912488,100002255979238,Undirected,3612,,,1
734912488,100002271986628,Undirected,3613,,,1
734912488,100002310697555,Undirected,3614,,,1
734912488,100002313877826,Undirected,3615,,,1
734912488,100002330355107,Undirected,3616,,,1
734912488,100002341874164,Undirected,3617,,,1
734912488,100002350807829,Undirected,3618,,,1
734912488,100002387787852,Undirected,3619,,,1
746509775,100002239038762,Undirected,3620,,,1
746509775,100002255979238,Undirected,3621,,,1
746509775,100002259596628,Undirected,3622,,,1
746509775,100002271986628,Undirected,3623,,,1
746509775,100002274837570,Undirected,3624,,,1
746509775,100002313877826,Undirected,3625,,,1
746509775,100002330355107,Undirected,3626,,,1
746509775,100002341874164,Undirected,3627,,,1
746509775,100002387787852,Undirected,3628,,,1
746509775,100002389787498,Undirected,3629,,,1
747203032,100002272853983,Undirected,3630,,,1
747203032,100002332483424,Undirected,3631,,,1
747203032,100002372902555,Undirected,3632,,,1
747431762,100002237995965,Undirected,3633,,,1
747431762,100002272853983,Undirected,3634,,,1
747431762,100002285711674,Undirected,3635,,,1
747431762,100002332483424,Undirected,3636,,,1
747431762,100002372902555,Undirected,3637,,,1
747559001,100002247089247,Undirected,3638,,,1
747559001,100002255516567,Undirected,3639,,,1
747559001,100002255979238,Undirected,3640,,,1
747559001,100002257388707,Undirected,3641,,,1
747559001,100002271986628,Undirected,3642,,,1
747559001,100002310697555,Undirected,3643,,,1
747559001,100002330355107,Undirected,3644,,,1
747559001,100002340112498,Undirected,3645,,,1
747559001,100002349781453,Undirected,3646,,,1
747559001,100002350807829,Undirected,3647,,,1
747559001,100002374011694,Undirected,3648,,,1
747559001,100002376047657,Undirected,3649,,,1
747559001,100002387787852,Undirected,3650,,,1
749494782,100002270955416,Undirected,3651,,,1
749494782,100002272853983,Undirected,3652,,,1
749494782,100002360862882,Undirected,3653,,,1
749709459,100002237995965,Undirected,3654,,,1
749709459,100002255333942,Undirected,3655,,,1
749709459,100002372902555,Undirected,3656,,,1
749836657,100002396595045,Undirected,3657,,,1
750503412,100002270955416,Undirected,3658,,,1
750503412,100002272853983,Undirected,3659,,,1
750503412,100002360862882,Undirected,3660,,,1
750539119,100002237995965,Undirected,3661,,,1
750539119,100002285711674,Undirected,3662,,,1
750539119,100002332483424,Undirected,3663,,,1
750539119,100002372902555,Undirected,3664,,,1
758809043,100002272853983,Undirected,3665,,,1
762397587,100002255333942,Undirected,3666,,,1
764613469,100002255333942,Undirected,3667,,,1
764613469,100002409313648,Undirected,3668,,,1
764940513,100002363950861,Undirected,3669,,,1
781933093,100002243297740,Undirected,3670,,,1
781933093,100002245140352,Undirected,3671,,,1
781933093,100002255516567,Undirected,3672,,,1
781933093,100002255979238,Undirected,3673,,,1
781933093,100002259596628,Undirected,3674,,,1
781933093,100002271986628,Undirected,3675,,,1
781933093,100002295867615,Undirected,3676,,,1
781933093,100002310697555,Undirected,3677,,,1
781933093,100002330355107,Undirected,3678,,,1
781933093,100002349781453,Undirected,3679,,,1
781933093,100002350807829,Undirected,3680,,,1
781933093,100002374011694,Undirected,3681,,,1
781933093,100002387787852,Undirected,3682,,,1
781933093,100002389787498,Undirected,3683,,,1
787017327,100002255333942,Undirected,3684,,,1
787017327,100002285711674,Undirected,3685,,,1
819809833,100002271986628,Undirected,3686,,,1
819809833,100002341874164,Undirected,3687,,,1
819809833,100002387787852,Undirected,3688,,,1
835944512,100002255979238,Undirected,3689,,,1
835944512,100002271986628,Undirected,3690,,,1
835944512,100002310697555,Undirected,3691,,,1
835944512,100002330355107,Undirected,3692,,,1
835944512,100002341874164,Undirected,3693,,,1
835944512,100002350807829,Undirected,3694,,,1
835944512,100002387787852,Undirected,3695,,,1
838323538,100002396595045,Undirected,3696,,,1
840848585,100002272853983,Undirected,3697,,,1
1003671151,100002272853983,Undirected,3698,,,1
1003671151,100002285711674,Undirected,3699,,,1
1008679410,100002255516567,Undirected,3700,,,1
1008679410,100002271986628,Undirected,3701,,,1
1008679410,100002310697555,Undirected,3702,,,1
1008679410,100002330355107,Undirected,3703,,,1
1008679410,100002340112498,Undirected,3704,,,1
1008679410,100002341874164,Undirected,3705,,,1
1014487974,100002237995965,Undirected,3706,,,1
1014487974,100002285711674,Undirected,3707,,,1
679334440,100002465358722,Undirected,3708,,,1
679334440,100002503767857,Undirected,3709,,,1
679334440,100002517444297,Undirected,3710,,,1
679564033,100002412234705,Undirected,3711,,,1
679564033,100002466530902,Undirected,3712,,,1
679564033,100002496337554,Undirected,3713,,,1
679564033,100002503767857,Undirected,3714,,,1
679564033,100002517444297,Undirected,3715,,,1
679564033,100002541648936,Undirected,3716,,,1
681393563,100002412234705,Undirected,3717,,,1
681393563,100002430367094,Undirected,3718,,,1
681393563,100002503767857,Undirected,3719,,,1
681393563,100002517444297,Undirected,3720,,,1
681393563,100002521951831,Undirected,3721,,,1
681393563,100002538016208,Undirected,3722,,,1
683629415,100002509321873,Undirected,3723,,,1
687749747,100002493087245,Undirected,3724,,,1
692770188,100002412234705,Undirected,3725,,,1
692770188,100002517444297,Undirected,3726,,,1
692770188,100002521951831,Undirected,3727,,,1
692784215,100002493087245,Undirected,3728,,,1
692953453,100002414603282,Undirected,3729,,,1
692953453,100002503621248,Undirected,3730,,,1
692982019,100002456031152,Undirected,3731,,,1
718635889,100002410955627,Undirected,3732,,,1
718635889,100002413682733,Undirected,3733,,,1
718635889,100002450423303,Undirected,3734,,,1
718635889,100002465358722,Undirected,3735,,,1
733108870,100002495499497,Undirected,3736,,,1
734912488,100002411968258,Undirected,3737,,,1
734912488,100002430367094,Undirected,3738,,,1
734912488,100002430657385,Undirected,3739,,,1
734912488,100002445155953,Undirected,3740,,,1
734912488,100002465358722,Undirected,3741,,,1
734912488,100002466530902,Undirected,3742,,,1
734912488,100002496337554,Undirected,3743,,,1
734912488,100002503767857,Undirected,3744,,,1
734912488,100002517444297,Undirected,3745,,,1
734912488,100002529699534,Undirected,3746,,,1
734912488,100002541648936,Undirected,3747,,,1
746509775,100002410955627,Undirected,3748,,,1
746509775,100002411968258,Undirected,3749,,,1
746509775,100002450423303,Undirected,3750,,,1
746509775,100002465358722,Undirected,3751,,,1
746509775,100002503767857,Undirected,3752,,,1
746509775,100002529699534,Undirected,3753,,,1
746509775,100002538016208,Undirected,3754,,,1
747203032,100002489501875,Undirected,3755,,,1
747431762,100002493087245,Undirected,3756,,,1
747431762,100002503621248,Undirected,3757,,,1
747431762,100002546918665,Undirected,3758,,,1
747559001,100002411968258,Undirected,3759,,,1
747559001,100002412234705,Undirected,3760,,,1
747559001,100002413682733,Undirected,3761,,,1
747559001,100002445155953,Undirected,3762,,,1
747559001,100002465358722,Undirected,3763,,,1
747559001,100002466530902,Undirected,3764,,,1
747559001,100002503767857,Undirected,3765,,,1
747559001,100002517444297,Undirected,3766,,,1
747559001,100002521951831,Undirected,3767,,,1
747559001,100002529699534,Undirected,3768,,,1
747559001,100002538016208,Undirected,3769,,,1
747559001,100002552672382,Undirected,3770,,,1
749494782,100002546918665,Undirected,3771,,,1
749709459,100002493087245,Undirected,3772,,,1
750503412,100002414282049,Undirected,3773,,,1
750503412,100002439504517,Undirected,3774,,,1
750503412,100002489501875,Undirected,3775,,,1
750503412,100002546918665,Undirected,3776,,,1
750539119,100002493087245,Undirected,3777,,,1
750539119,100002534018707,Undirected,3778,,,1
756312486,100002546918665,Undirected,3779,,,1
758809043,100002548791016,Undirected,3780,,,1
762397587,100002428095283,Undirected,3781,,,1
762397587,100002524173089,Undirected,3782,,,1
762397587,100002548791016,Undirected,3783,,,1
764613469,100002428095283,Undirected,3784,,,1
764613469,100002524173089,Undirected,3785,,,1
764613469,100002544308661,Undirected,3786,,,1
764613469,100002548791016,Undirected,3787,,,1
781933093,100002411968258,Undirected,3788,,,1
781933093,100002412234705,Undirected,3789,,,1
781933093,100002430657385,Undirected,3790,,,1
781933093,100002431423124,Undirected,3791,,,1
781933093,100002445155953,Undirected,3792,,,1
781933093,100002466530902,Undirected,3793,,,1
781933093,100002496337554,Undirected,3794,,,1
781933093,100002503767857,Undirected,3795,,,1
781933093,100002517444297,Undirected,3796,,,1
781933093,100002521951831,Undirected,3797,,,1
781933093,100002529699534,Undirected,3798,,,1
781933093,100002541648936,Undirected,3799,,,1
787017327,100002428095283,Undirected,3800,,,1
787017327,100002493087245,Undirected,3801,,,1
787017327,100002524173089,Undirected,3802,,,1
787017327,100002544308661,Undirected,3803,,,1
787017327,100002548791016,Undirected,3804,,,1
787942432,100002474506344,Undirected,3805,,,1
787942432,100002524173089,Undirected,3806,,,1
787942432,100002539775987,Undirected,3807,,,1
797254744,100002415249549,Undirected,3808,,,1
800496520,100002495499497,Undirected,3809,,,1
819809833,100002410955627,Undirected,3810,,,1
819809833,100002450423303,Undirected,3811,,,1
819809833,100002466530902,Undirected,3812,,,1
835944512,100002411968258,Undirected,3813,,,1
835944512,100002450423303,Undirected,3814,,,1
835944512,100002465358722,Undirected,3815,,,1
